;out_id;outpoint_tx_index
968;12389;685516020707775
969;12391;8780284777148674
970;12393;4438268057544406
971;12395;8489421046088903
972;12397;2890088385164245
973;12399;8164203267897986
974;12401;8897995760192151
975;12403;4886058420699289
976;12408;8921995719144465
977;12410;7371353923772056
978;12412;7041524871281767
979;12414;3726282564738955
980;12416;8476913756899104
981;12418;2787231372183443
982;12420;2937634444326278
983;12422;30028551832262
984;12424;3122556869644043
985;12426;8988449393578534
986;12428;7135100282170163
987;12430;449425296624282
988;12432;1010580289179948
989;12434;6556120753264092
990;12436;7564683588482285
991;12438;5241717708712425
992;12440;8864181076403042
993;12442;5290128956170965
994;12444;2833594827336568
995;12455;4304785447075373
996;12457;7956178114639537
997;12459;5369977501010986
998;12461;7210611906987200
999;12463;5078227620719323
1000;12465;7935244307184686
1001;12467;1944417823158134
1002;12469;3827547835709326
1003;12471;2197183778034931
1004;12473;356234100898320
1005;12475;8813697023845359
1006;12477;1862494449354888
1007;12479;5728673878165257
1008;12481;111835005853119
1009;12483;166557292215379
1010;12488;3222577576615787
1011;12490;1137629653878448
1012;12492;6521245390166655
1013;12494;408116010857888
1014;12496;8823713565556805
1015;12498;428579895507898
1016;12500;4946571792823255
1017;12502;5908342106628335
1018;12504;7801579001608942
1019;12506;2184552743494713
1020;12508;8307062057008633
1021;12510;1644935141412767
1022;12512;3483730357553102
1023;12514;4181920950584250
1024;12516;464381978635418
1025;12521;683815100925259
1026;12523;3720137182188196
1027;12525;7218582286163076
1028;12527;4817861095633032
1029;12529;9000594405662902
1030;12531;6096253338232712
1031;12533;1511725404024192
1032;12535;67198072560195
1033;12537;8409463858812463
1034;12539;1064875110486834
1035;12541;3770012746367636
1036;12543;4765654052411806
1037;12545;8424005200941907
1038;12547;4578742381483101
1039;12549;4045087183771372
1040;12554;5956824004123899
1041;12556;5246916610492637
1042;12558;2965840953609612
1043;12560;2396141897210481
1044;12562;8949696989777534
1045;12564;6942531617576988
1046;12566;3049450621963501
1047;12568;2422795487556124
1048;12570;1503913869135689
1049;12572;6163948241848464
1050;12574;3595215633820521
1051;12576;2381909701895848
1052;12578;1354605546203263
1053;12580;7177006885814561
1054;12582;6093382414139197
1055;12597;1149201453022761
1056;12599;6514038754033849
1057;12601;1313311550171444
1058;12603;8419003395936927
1059;12605;4062852559011313
1060;12607;2627007658972568
1061;12609;7006604266292156
1062;12611;6894207040643522
1063;12613;2130831350802706
1064;12615;1201408617156088
1065;12629;6434445315947196
1066;12631;4447416773143900
1067;12633;396544599476930
1068;12635;5126809567702659
1069;12637;4966606343755856
1070;12639;3001788618808729
1071;12641;2806434573554419
1072;12643;3474943983058246
1073;12727;3522033852001031
1074;12728;7342641905477865
1075;12729;4170574209286900
1076;12730;7467798416800791
1077;12731;868570070210591
1078;12732;5338245716894357
1079;12733;7860048250986446
1080;12734;5441294622769387
1081;12735;5791294827917477
1082;12736;7062107809548772
1083;12737;1536181030354792
1084;12738;8110435845101426
1085;12739;6968796428473886
1086;12740;970780869541115
1087;12741;4007372778115114
1088;12742;6459022590619411
1089;12743;6140631423970022
1090;12744;7796754122895993
1091;12745;2886889483272840
1092;12746;5930982565942330
1093;12747;5388626002782173
1094;12748;7698782376065571
1095;12749;7132936040129625
1096;12756;968678914853496
1097;12764;7358870561612570
1098;12767;1920681726739393
1099;12773;2175728848795997
1100;12788;8816567700819761
1101;12818;2100330053341171
1102;12820;3332243061900024
1103;12822;6224878659181487
1104;12824;7833580651631468
1105;12826;1645984001739256
1106;12828;5586128043923372
1107;12830;2135203511931234
1108;12868;3012304827223826
1109;12870;879776231065089
1110;12872;6540747561789711
1111;12884;8166439268957314
1112;12886;1893152172206487
1113;12888;3140582229255564
1114;12890;4627881758463785
1115;12892;4380430598764133
1116;12901;6032042942814631
1117;12903;1374424740790902
1118;12905;2109009922672978
1119;12907;4927554316441926
1120;12909;2222327550535672
1121;12911;1062585322337764
1122;12913;3457340387573532
1123;12915;8092243206263381
1124;12917;4742445215449810
1125;12929;1314905772362829
1126;12930;7975791124203485
1127;12931;7975791124203485
1128;12936;2877421008346524
1129;12937;2877421008346524
1130;12939;1412743488391952
1131;12943;6178011407664944
1132;12944;3648380418730306
1133;12955;8854130301334540
1134;12960;4956641411256899
1135;12962;5087711335132325
1136;12964;255012028455766
1137;12966;2563909441982045
1138;12968;2667450516024376
1139;12993;6964096344136926
1140;12994;7856200704943058
1141;12996;2331300326978865
1142;12997;3338304414805868
1143;13008;5242990645247404
1144;13019;2171284140999120
1145;13020;7412572108056051
1146;13021;7816908304258058
1147;13023;2484118486998797
1148;13025;5572916390552566
1149;13027;1724766300069467
1150;13029;1137714256198472
1151;13031;501577905027914
1152;13033;6622121488788337
1153;13035;6911981787290363
1154;13037;6371508581534118
1155;13039;2798400668793419
1156;13041;4259070149329887
1157;13043;8692622501988864
1158;13045;6893363461982605
1159;13047;8077620242144626
1160;13049;4148528555574976
1161;13051;6513489202903680
1162;13053;3054982253813832
1163;13055;1984868632895545
1164;13069;4796687364683879
1165;13079;1480467440030350
1166;13083;1647803945793077
1167;13085;1192715143018555
1168;13087;5830248907764178
1169;13089;2604935069890731
1170;13091;3161085681521764
1171;13093;2641381975048855
1172;13095;234282923938843
1173;13097;6269479345982834
1174;13099;8550868112272988
1175;13101;5323337178607679
1176;13103;3309679829350280
1177;13105;4547410678707957
1178;13107;3023768780554380
1179;13109;2432422223011324
1180;13111;7239631215239698
1181;13113;3219568683260953
1182;13115;2893986676248514
1183;13117;2959188561039347
1184;13119;2699388339441578
1185;13127;5058767162942439
1186;13129;1440076978904198
1187;13131;5753395081720556
1188;13133;7273172722824343
1189;13135;8310326789276394
1190;13137;355270218730799
1191;13139;6091856743030540
1192;13141;1613821298405042
1193;13143;964011716612339
1194;13148;1869841963181376
1195;13159;4338318261707990
1196;13176;5656141479677388
1197;13178;6479975157388084
1198;13180;6413387599880993
1199;13182;6014782451905742
1200;13184;8974243746009213
1201;13186;6400930744404705
1202;13188;6640679310371938
1203;13190;3725032630893014
1204;13192;5997662416226355
1205;13200;7605850219633067
1206;13202;2177921244264983
1207;13204;8125213187863598
1208;13206;7908028315933042
1209;13208;8277013070574925
1210;13210;3966796322387717
1211;13212;223690286349299
1212;13217;683063828745248
1213;13227;5765116662832874
1214;13231;2763545443009791
1215;13264;3519090328033185
1216;13265;266273761353113
1217;13271;2793043883161071
1218;13881;4633897310427043
1219;13883;3464380333321560
1220;13885;2464993426103362
1221;13887;4503820341568383
1222;13889;2045634204009459
1223;13891;4929397007428070
1224;13893;5498194754426022
1225;13895;4306738004558014
1226;13897;1686746598698302
1227;13899;6176976011712395
1228;13901;1176185492021256
1229;13903;1334479638093647
1230;13905;6994625663138808
1231;13907;1486637854801358
1232;13909;847231436949532
1233;13911;7251704096805680
1234;13913;7599789499145244
1235;13915;3615664644779240
1236;13917;2765762160935758
1237;13922;3548840834656054
1238;13924;43523322612645
1239;13926;270702702333953
1240;13928;8042775289657450
1241;13930;8233712954732705
1242;13932;4514702962589050
1243;13934;2367951087387692
1244;13936;7272471329388249
1245;13938;1651859777946438
1246;13940;1304741162373868
1247;13942;3455127340328594
1248;13944;4822441845312249
1249;13946;1579222517905414
1250;13948;8539763904405072
1251;13950;323619761187766
1252;13952;1235319415659206
1253;13954;8838692654051192
1254;13956;4386275821010105
1255;13958;3315987642294431
1256;13980;2295982649146990
1257;13985;7228450119457796
1258;13988;1003427406195598
1259;13993;243630633361268
1260;14004;567616230998679
1261;14018;805981770437014
1262;14029;4004181322066786
1263;14030;6781981220633541
1264;14031;3664741327619094
1265;14032;7329837616537786
1266;14033;899087933363042
1267;14034;5799874999887507
1268;14035;6729850894551764
1269;14036;7329301179015170
1270;14037;2406681328884744
1271;14057;3977298649010636
1272;14071;2124790547908481
1273;14087;2513911386216333
1274;14088;6957833609815198
1275;14113;5430064975582534
1276;14119;3733511687477012
1277;14125;2970641144564236
1278;14131;3024368711077328
1279;14141;8550122025027862
1280;14156;8268315789072317
1281;14157;4314699056288525
1282;14162;4736035401807664
1283;14179;7985389825404644
1284;14194;5255165640659389
1285;14206;5776816154500043
1286;14223;5367686952041482
1287;14246;6197637525812537
1288;14259;8079339973302914
1289;14262;6863655830138357
1290;14288;7285160985932107
1291;14293;8540381277639232
1292;14322;8310372941093223
1293;14338;4542021571428976
1294;14374;7702469176756414
1295;14382;4501265133498124
1296;14397;3102944387705075
1297;14398;5918240702317013
1298;14412;6236682120062876
1299;14414;1419432020120183
1300;14416;7126408240439318
1301;14418;4097213080199657
1302;14429;5268672886865950
1303;14433;2969690339592418
1304;14461;198263115519684
1305;14463;3001915014970008
1306;14465;4328811611596713
1307;14467;1007631486494985
1308;14469;7575815350931920
1309;14471;799835794991393
1310;14473;5433532714932253
1311;14475;5518752092440768
1312;14477;2505933276619629
1313;14479;7529964252984111
1314;14481;581169004701797
1315;14483;5883005001764838
1316;14485;7527895873010642
1317;14487;851173970489231
1318;14489;1528560274825551
1319;14491;3623623644866616
1320;14493;2698815304036964
1321;14495;7983287067693082
1322;14497;4252574684332065
1323;14502;4246349557540285
1324;14504;6712654303369115
1325;14506;4076403796168580
1326;14508;8034035231174462
1327;14510;4600318062191838
1328;14512;8138133437389055
1329;14514;1387822436418527
1330;14516;6865815295905331
1331;14518;5404857449764834
1332;14520;3529400562509159
1333;14522;475775392794732
1334;14524;6313281085885724
1335;14526;4893856910141987
1336;14528;4343342891870743
1337;14530;3829512491583669
1338;14532;630504340642067
1339;14534;2396870149020492
1340;14536;8333471940056582
1341;14538;5609926251000337
1342;14547;1667041293241160
1343;14549;1370057208664643
1344;14551;1645120554431755
1345;14553;4851939368679798
1346;14555;3520116883166282
1347;14557;7353119924084251
1348;14559;1155329494093274
1349;14564;3396779334028331
1350;14566;4525116252009402
1351;14568;4438375146059320
1352;14570;4501282534559182
1353;14572;7440328633110167
1354;14573;4209719831193375
1355;14579;2769869592161138
1356;14580;8418151928021236
1357;14584;1466463785935465
1358;14588;8899692987122051
1359;14613;4767698530321093
1360;14615;6927771938384306
1361;14617;790516135157089
1362;14619;4035630435952692
1363;14624;2851600263782058
1364;14628;2989514191216685
1365;14632;5555490893803104
1366;14657;3810236712983944
1367;14659;3912180704414616
1368;14661;2739647784876554
1369;14663;8116803386394591
1370;14676;5909837557541758
1371;14691;4062804129953457
1372;14710;790421441181203
1373;14716;8119505419134129
1374;14717;8119505419134129
1375;14719;8119505419134129
1376;14720;2647641290659687
1377;14725;6205959964864924
1378;14739;1267208971189837
1379;14743;83210055861600
1380;14749;5698343860454433
1381;14751;2344087565169619
1382;14755;6616386866288574
1383;14757;1573157929844000
1384;14759;5272789469544680
1385;14768;1342453844015495
1386;14775;5422186766020131
1387;14810;4014876364459899
1388;14813;4516605473345968
1389;14817;4189958855124549
1390;14818;3717430967685417
1391;14819;8634170498463660
1392;14831;3957964896167993
1393;14841;5960693787229385
1394;14846;5092034780552294
1395;14855;3190902129111467
1396;14859;6626915606303472
1397;14865;117433018734325
1398;14869;6109418748968532
1399;14915;5258306757211929
1400;14919;6087839568558748
1401;14923;2394244788976960
1402;15078;1680991395615741
1403;15080;3328854811679357
1404;15086;1466647155164451
1405;15089;1678625513294283
1406;15092;1925689646001201
1407;15095;2877164623280744
1408;15098;868485880607736
1409;15101;2367104542330817
1410;15104;8866331978173903
1411;15107;1341238023172424
1412;15110;2002960545898109
1413;15113;7147824900013360
1414;15116;7006319620842439
1415;15123;3027763123359857
1416;15125;7042538453074893
1417;15127;5350664009097663
1418;15132;285508087470254
1419;15134;6547777251426909
1420;15143;6262282241858762
1421;15147;8068645589434377
1422;15148;4201029624484384
1423;15208;4160219684681888
1424;15234;4715854245915420
1425;15238;2352634859440084
1426;15242;2319233397583612
1427;15246;8751266961773584
1428;15261;3691226813226022
1429;15294;6477529620296096
1430;15308;387634430128314
1431;15312;1026946927577034
1432;15313;4960362738619614
1433;15314;3714876952397807
1434;15315;4567341565824686
1435;15341;1948828653497840
1436;15343;114186962552370
1437;15345;1287387081769664
1438;15347;4691271047350803
1439;15353;6187662185120140
1440;15367;5312442791058848
1441;15382;6645113885676954
1442;15388;4642530444149943
1443;15395;3540737667220008
1444;15408;4732372167234061
1445;15410;1459227863624034
1446;15470;2500972888419659
1447;15471;1088325767248234
1448;15472;8114394598292651
1449;15476;3188103270933658
1450;15477;4945814411944567
1451;15478;4270314050476775
1452;15479;4711974569952103
1453;15480;6146169090353527
1454;15481;499616563746880
1455;15482;6238172954905074
1456;15483;5008136034086668
1457;15484;6740838965763074
1458;15485;1390377312179060
1459;15486;2203526501819330
1460;15487;147952167512362
1461;15488;1058899076535304
1462;15489;3215336797521663
1463;15490;4726931981142667
1464;15491;4977077974578659
1465;15492;2176513021341103
1466;15493;2875006203958717
1467;15494;1228441286766310
1468;15535;7099360613638054
1469;15576;688226217931320
1470;15579;7722796362169683
1471;15587;6459884649654602
1472;15588;6459884649654602
1473;15589;400869416157823
1474;15590;6459884649654602
1475;15591;6459884649654602
1476;15592;6459884649654602
1477;15617;4442792783081447
1478;15620;1805585584401372
1479;15623;609498798956056
1480;15626;8635794004967634
1481;15629;5121632611907991
1482;15632;1373404341296152
1483;15635;7465121164113361
1484;15638;3282763769798824
1485;15641;229707697054131
1486;15644;474966930502931
1487;15648;4659786513232517
1488;15652;5114984377689007
1489;15653;671625643210153
1490;15654;449437130438164
1491;15655;5817120027919313
1492;15656;241348136432553
1493;15657;6057359986367417
1494;15658;4245787272086679
1495;15659;1133051966148966
1496;15660;8876594920763850
1497;15661;8542134809479508
1498;15662;3838167349081271
1499;15663;433154261547830
1500;15664;6476483736736274
1501;15665;5865255676405434
1502;15666;6424264107553483
1503;15667;2916674188185552
1504;15668;5629943298194047
1505;15669;1385993658054368
1506;15670;1525430164759904
1507;15671;8574307910664356
1508;15672;4345927784170769
1509;15673;8510948905688357
1510;15674;1679159558409513
1511;15680;3193992761111734
1512;15683;6637912152422634
1513;15686;2783796043769979
1514;15689;2827372995015368
1515;15692;8367343730994147
1516;15695;292421940548287
1517;15698;8615574649264539
1518;15712;449931194991232
1519;15715;8095195985975632
1520;15716;1012099379854753
1521;15717;3146959137496147
1522;15718;7309524088024373
1523;15719;2964386187519558
1524;15720;7009128417766513
1525;15735;5620026287028843
1526;15738;1075586112229989
1527;15803;4324951838644602
1528;15804;6199090513939019
1529;15810;4819363458495994
1530;15814;4480343858203799
1531;15815;8170999576924997
1532;15816;5258521920608465
1533;15817;6620493104722261
1534;15824;6911201555884212
1535;15844;5996988644820322
1536;15866;2735147026505123
1537;15897;565744652751234
1538;15899;6950624519984243
1539;15904;7216023624587744
1540;15906;8303946894787075
1541;15908;5846201132297372
1542;15910;6996608153484365
1543;15912;7489447543042195
1544;15914;494812864469822
1545;15916;8510789892102608
1546;15918;2574486061138598
1547;15919;5531136662516796
1548;15925;6900327416022675
1549;15927;3837898470566196
1550;15929;4628149400793966
1551;15931;8738233003118302
1552;15934;2249592594648306
1553;15939;7110286987456165
1554;15960;6406916750904662
1555;15962;6053500775422006
1556;15964;4167502080427820
1557;15966;7142602028520638
1558;15968;6428778453705801
1559;15970;5787004549026637
1560;15972;4804671499656257
1561;16006;4165802781927309
1562;16007;1378002120427287
1563;16011;7872343813165965
1564;16045;4738057021008053
1565;16046;4738057021008053
1566;16055;4738057021008053
1567;16075;4602933002553673
1568;16086;4589417340460387
1569;16088;4726733700309158
1570;16105;8078742361720353
1571;16126;2681106364672727
1572;16128;7285611598774227
1573;16130;5975023887010341
1574;16132;1971011976770778
1575;16134;1343779657614727
1576;16136;7215851644563595
1577;16138;51916192497769
1578;16140;4450536360045921
1579;16142;7811043674496003
1580;16144;680392127679828
1581;16146;8137539589388650
1582;16148;4808443297818111
1583;16150;7112400661179366
1584;16152;6687884352875600
1585;16154;8323556187158046
1586;16182;4163716436081023
1587;16183;5576820626985500
1588;16184;3530867602854487
1589;16185;4652178661820793
1590;16186;8353157544428930
1591;16187;498327000959868
1592;16188;7849058989641382
1593;16189;6938771933650164
1594;16190;889479974881974
1595;16195;1082841102857968
1596;16215;2535701257296911
1597;16255;3457800385077487
1598;16264;4806968594338520
1599;16267;2421170557141664
1600;16288;7830932023344074
1601;16296;8746357695937593
1602;16298;8612764259403337
1603;16299;6621727824342894
1604;16301;5948135636647105
1605;16302;4835174165831308
1606;16306;8031380395508853
1607;16350;1014553906618807
1608;16355;3916471846986605
1609;16370;556040175645300
1610;16376;945403835440188
1611;16378;1033596203301560
1612;16380;1573878338734446
1613;16382;2774221235083859
1614;16384;2586751298025080
1615;16386;4159129308578099
1616;16388;4731967277737675
1617;16390;8217401546732414
1618;16392;7279813597328918
1619;16394;3536960021954616
1620;16396;2119306817033875
1621;16398;5412218275539040
1622;16400;6377548806808897
1623;16402;2559446132700556
1624;16404;2411206695477020
1625;16406;5959238652871513
1626;16408;7453117654041873
1627;16410;2044409775344948
1628;16413;2731232927701596
1629;16414;1598203885574893
1630;16415;2508260215899276
1631;16416;3356992922997618
1632;16417;5285011066760028
1633;16418;7820835423868591
1634;16426;7904362669959213
1635;16428;8489524699230982
1636;16430;5423709062994701
1637;16432;6777885861283899
1638;16434;4084801985801490
1639;16436;3993357614446287
1640;16438;494321043264556
1641;16440;4721145885589274
1642;16442;7891890152419204
1643;16444;3509598841343091
1644;16446;4232930335439398
1645;16448;1745713621261390
1646;16450;3362387029014121
1647;16452;1288488147778289
1648;16454;1843200541393594
1649;16456;6824981878577712
1650;16458;7988852293363577
1651;16460;2412119949099445
1652;16462;6131197244226076
1653;16467;8951292651768753
1654;16469;8167424574201789
1655;16471;8396120252629749
1656;16473;1405508623714133
1657;16475;3729002805729579
1658;16477;1204193265421130
1659;16479;6181288223286327
1660;16481;7108669193246424
1661;16483;1808632378283914
1662;16485;2156955035367666
1663;16487;8302182266882998
1664;16489;6453316902225077
1665;16491;2339857827772362
1666;16493;2812506816196795
1667;16495;6052506857291186
1668;16497;7539997104887542
1669;16511;978366795572792
1670;16512;5249567406181554
1671;16514;1717223464402796
1672;16519;3643278638179302
1673;16537;5045702258103266
1674;16556;376720112809291
1675;16561;2412316820182639
1676;16569;290908757579133
1677;16571;4877389474681093
1678;16573;3665244060105868
1679;16575;4828613181467605
1680;16577;2920863446168572
1681;16579;4821488746210943
1682;16581;8137116068352564
1683;16583;4528639956236044
1684;16585;4019976844912115
1685;16626;3681814916323611
1686;16627;1122244320192668
1687;16628;2406642854445039
1688;16643;406549677520487
1689;16670;5197374069732170
1690;16703;4369452252324467
1691;16743;2392954574292666
1692;16745;5541155179924815
1693;16753;2507989884383078
1694;16755;275694368390092
1695;16757;4075647857301574
1696;16759;2983529798056258
1697;16761;866947763487345
1698;16763;8914292342530324
1699;16765;7125713630629993
1700;16767;83908648769169
1701;16769;776392381013304
1702;16780;8644602296006994
1703;16814;1869048735689273
1704;16816;7356661847696463
1705;16820;3375912343923005
1706;16822;894793741061418
1707;16824;3448205222203527
1708;16826;852869323217916
1709;16828;3645568831767082
1710;16830;183577390415829
1711;16832;2368922802242664
1712;16857;596419710125747
1713;16858;596419710125747
1714;16867;596419710125747
1715;16877;8766507921970369
1716;16881;4039952257173106
1717;16883;3491186433436266
1718;16885;968720523169551
1719;16887;5814018325595364
1720;16889;7315730520626875
1721;16891;7108394204018189
1722;16893;3715150390805469
1723;16895;6553844330192372
1724;16897;7300527031465234
1725;16944;5966598263167359
1726;16972;7824340664535450
1727;16998;7729035234558294
1728;17000;6137521401804441
1729;17002;5083875648026930
1730;17004;5298161528974084
1731;17051;2763106785036359
1732;17056;6197994739323678
1733;17057;8848475961089638
1734;17075;1794219633812561
1735;17293;776561681268859
1736;17322;2547713723373534
1737;17325;3013857462040130
1738;17326;4396455342842126
1739;17332;7849389225587066
1740;17333;7849389225587066
1741;17334;7849389225587066
1742;17335;7849389225587066
1743;17336;7849389225587066
1744;17337;7849389225587066
1745;17370;1033693374333741
1746;17371;5793907905149477
1747;17388;744519132848191
1748;17406;3820328457978568
1749;17410;8322360748991323
1750;17418;7863066314954155
1751;17460;4603879248551140
1752;17461;4603879248551140
1753;17470;4603879248551140
1754;17670;8388761578711688
1755;17672;3390068495328849
1756;17674;4852860113021849
1757;17681;8027684023543523
1758;17687;1024686701231851
1759;17689;5622471505475945
1760;17691;6122724076971138
1761;17699;1823767564761221
1762;17720;6395140435499724
1763;17765;241980726112937
1764;17773;7707585661687025
1765;17775;1194191104257624
1766;17805;2762218594049255
1767;17806;2762218594049255
1768;17807;2762218594049255
1769;17813;4477813001217568
1770;17845;7010389667115409
1771;17864;6169919123627373
1772;17874;6959375511197845
1773;17890;8694844366584154
1774;17894;5630991600528947
1775;17898;3227424785860339
1776;17902;3977741345643127
1777;17914;5476197263077619
1778;17921;5802554485659404
1779;17922;5086599382993514
1780;17957;2381389691986156
1781;17958;2381389691986156
1782;17967;2381389691986156
1783;17975;2992714562437720
1784;17976;2992714562437720
1785;17985;2992714562437720
1786;17997;4003392545535567
1787;17999;46320603026636
1788;18013;7582527476447966
1789;18033;4670160000369733
1790;18034;5414986934847175
1791;18035;3168098476362116
1792;18036;5331847655772364
1793;18037;624765488965198
1794;18038;1164091424206632
1795;18039;2213129336780348
1796;18040;642109977909135
1797;18041;5196108751200485
1798;18049;2753915717538081
1799;18055;8765452534785765
1800;18056;3946207425315293
1801;18057;2487920939998508
1802;18058;8814463096218631
1803;18085;6945804926530933
1804;18102;8406238206539984
1805;18103;107959460083701
1806;18105;6811897629965006
1807;18106;6811897629965006
1808;18108;5123118470940628
1809;18109;5123118470940628
1810;18110;7161752212058910
1811;18111;7161752212058910
1812;18112;6502404947807262
1813;18113;6502404947807262
1814;18114;5903195526154244
1815;18115;5903195526154244
1816;18155;2693860303428806
1817;18164;8087073458463965
1818;18167;2178507818329486
1819;18172;7418644732590302
1820;18179;4936707759823422
1821;18185;6335117893383269
1822;18225;4386295511782641
1823;18226;6179619670708261
1824;18227;6939684078309662
1825;18228;7205386510119709
1826;18294;8419983908973961
1827;18305;6650473962802949
1828;18346;1805927989054224
1829;18394;7507670567076876
1830;18401;8619704869429225
1831;18402;8619704869429225
1832;18403;8619704869429225
1833;18404;8619704869429225
1834;18405;8619704869429225
1835;18406;8619704869429225
1836;18411;8619704869429225
1837;18418;5999645359258071
1838;18474;545520647424059
1839;18495;6639647819916613
1840;18612;922176826200995
1841;18613;7933951992854994
1842;18614;6114084363159343
1843;18618;4475901893208418
1844;18626;8538608609518225
1845;18630;2732837071923282
1846;18664;4795905940217871
1847;18691;1716279930111917
1848;18692;1716279930111917
1849;18693;1716279930111917
1850;18694;1716279930111917
1851;18701;1716279930111917
1852;18751;2558244928449079
1853;18752;6907314612707778
1854;18812;5867469467618413
1855;18954;8051310215431937
1856;19179;6872520802091051
1857;19183;6918616409415888
1858;19185;3126792461457508
1859;19198;101726653298148
1860;19200;3700818384386867
1861;19202;4649032789559360
1862;19204;1736563672703795
1863;19207;3508866933064965
1864;19214;5561731977763585
1865;19230;506773656565912
1866;19361;8048254248660800
1867;19376;2462573382182806
1868;19377;5607187660665536
1869;19378;968837337358195
1870;19379;4823940106056562
1871;19409;7615153955477415
